areaCode,areaName,date,cumCasesBySpecimenDate
E12000001,North East,03/12/2020,103986
E12000001,North East,02/12/2020,103381
E12000001,North East,01/12/2020,102730
E12000001,North East,30/11/2020,102077
E12000001,North East,29/11/2020,101304
E12000001,North East,28/11/2020,100840
E12000001,North East,27/11/2020,100333
E12000001,North East,26/11/2020,99679
E12000001,North East,25/11/2020,98955
E12000001,North East,24/11/2020,98136
E12000001,North East,23/11/2020,97275
E12000001,North East,22/11/2020,96292
E12000001,North East,21/11/2020,95656
E12000001,North East,20/11/2020,94969
E12000001,North East,19/11/2020,94012
E12000001,North East,18/11/2020,92975
E12000001,North East,17/11/2020,91608
E12000001,North East,16/11/2020,90114
E12000001,North East,15/11/2020,88527
E12000001,North East,14/11/2020,87467
E12000001,North East,13/11/2020,86396
E12000001,North East,12/11/2020,84850
E12000001,North East,11/11/2020,83294
E12000001,North East,10/11/2020,81410
E12000001,North East,09/11/2020,79612
E12000001,North East,08/11/2020,77529
E12000001,North East,07/11/2020,76211
E12000001,North East,06/11/2020,74853
E12000001,North East,05/11/2020,73370
E12000001,North East,04/11/2020,71870
E12000001,North East,03/11/2020,70441
E12000001,North East,02/11/2020,68914
E12000001,North East,01/11/2020,67225
E12000001,North East,31/10/2020,66217
E12000001,North East,30/10/2020,65330
E12000001,North East,29/10/2020,64108
E12000001,North East,28/10/2020,62970
E12000001,North East,27/10/2020,61784
E12000001,North East,26/10/2020,60589
E12000001,North East,25/10/2020,59260
E12000001,North East,24/10/2020,58400
E12000001,North East,23/10/2020,57531
E12000001,North East,22/10/2020,56482
E12000001,North East,21/10/2020,55244
E12000001,North East,20/10/2020,53730
E12000001,North East,19/10/2020,52274
E12000001,North East,18/10/2020,50854
E12000001,North East,17/10/2020,50018
E12000001,North East,16/10/2020,49205
E12000001,North East,15/10/2020,48117
E12000001,North East,14/10/2020,46940
E12000001,North East,13/10/2020,45529
E12000001,North East,12/10/2020,44214
E12000001,North East,11/10/2020,42814
E12000001,North East,10/10/2020,41870
E12000001,North East,09/10/2020,41020
E12000001,North East,08/10/2020,39833
E12000001,North East,07/10/2020,38442
E12000001,North East,06/10/2020,36952
E12000001,North East,05/10/2020,35495
E12000001,North East,04/10/2020,34108
E12000001,North East,03/10/2020,32893
E12000001,North East,02/10/2020,31714
E12000001,North East,01/10/2020,30487
E12000001,North East,30/09/2020,29286
E12000001,North East,29/09/2020,28319
E12000001,North East,28/09/2020,27261
E12000001,North East,27/09/2020,26275
E12000001,North East,26/09/2020,25609
E12000001,North East,25/09/2020,24827
E12000001,North East,24/09/2020,24214
E12000001,North East,23/09/2020,23485
E12000001,North East,22/09/2020,22838
E12000001,North East,21/09/2020,22287
E12000001,North East,20/09/2020,21674
E12000001,North East,19/09/2020,21083
E12000001,North East,18/09/2020,20646
E12000001,North East,17/09/2020,20177
E12000001,North East,16/09/2020,19805
E12000001,North East,15/09/2020,19476
E12000001,North East,14/09/2020,19208
E12000001,North East,13/09/2020,19008
E12000001,North East,12/09/2020,18865
E12000001,North East,11/09/2020,18712
E12000001,North East,10/09/2020,18511
E12000001,North East,09/09/2020,18272
E12000001,North East,08/09/2020,18031
E12000001,North East,07/09/2020,17800
E12000001,North East,06/09/2020,17597
E12000001,North East,05/09/2020,17426
E12000001,North East,04/09/2020,17188
E12000001,North East,03/09/2020,17010
E12000001,North East,02/09/2020,16803
E12000001,North East,01/09/2020,16674
E12000001,North East,31/08/2020,16556
E12000001,North East,30/08/2020,16463
E12000001,North East,29/08/2020,16401
E12000001,North East,28/08/2020,16323
E12000001,North East,27/08/2020,16255
E12000001,North East,26/08/2020,16188
E12000001,North East,25/08/2020,16115
E12000001,North East,24/08/2020,16064
E12000001,North East,23/08/2020,16024
E12000001,North East,22/08/2020,16000
E12000001,North East,21/08/2020,15967
E12000001,North East,20/08/2020,15922
E12000001,North East,19/08/2020,15876
E12000001,North East,18/08/2020,15828
E12000001,North East,17/08/2020,15792
E12000001,North East,16/08/2020,15760
E12000001,North East,15/08/2020,15748
E12000001,North East,14/08/2020,15730
E12000001,North East,13/08/2020,15698
E12000001,North East,12/08/2020,15643
E12000001,North East,11/08/2020,15603
E12000001,North East,10/08/2020,15553
E12000001,North East,09/08/2020,15529
E12000001,North East,08/08/2020,15514
E12000001,North East,07/08/2020,15501
E12000001,North East,06/08/2020,15485
E12000001,North East,05/08/2020,15460
E12000001,North East,04/08/2020,15429
E12000001,North East,03/08/2020,15407
E12000001,North East,02/08/2020,15386
E12000001,North East,01/08/2020,15370
E12000001,North East,31/07/2020,15361
E12000001,North East,30/07/2020,15349
E12000001,North East,29/07/2020,15333
E12000001,North East,28/07/2020,15310
E12000001,North East,27/07/2020,15304
E12000001,North East,26/07/2020,15295
E12000001,North East,25/07/2020,15289
E12000001,North East,24/07/2020,15284
E12000001,North East,23/07/2020,15278
E12000001,North East,22/07/2020,15268
E12000001,North East,21/07/2020,15251
E12000001,North East,20/07/2020,15237
E12000001,North East,19/07/2020,15226
E12000001,North East,18/07/2020,15219
E12000001,North East,17/07/2020,15215
E12000001,North East,16/07/2020,15205
E12000001,North East,15/07/2020,15189
E12000001,North East,14/07/2020,15172
E12000001,North East,13/07/2020,15160
E12000001,North East,12/07/2020,15151
E12000001,North East,11/07/2020,15150
E12000001,North East,10/07/2020,15143
E12000001,North East,09/07/2020,15133
E12000001,North East,08/07/2020,15117
E12000001,North East,07/07/2020,15105
E12000001,North East,06/07/2020,15093
E12000001,North East,05/07/2020,15082
E12000001,North East,04/07/2020,15078
E12000001,North East,03/07/2020,15069
E12000001,North East,02/07/2020,15061
E12000001,North East,01/07/2020,15052
E12000001,North East,30/06/2020,15045
E12000001,North East,29/06/2020,15034
E12000001,North East,28/06/2020,15024
E12000001,North East,27/06/2020,15015
E12000001,North East,26/06/2020,15002
E12000001,North East,25/06/2020,14993
E12000001,North East,24/06/2020,14980
E12000001,North East,23/06/2020,14969
E12000001,North East,22/06/2020,14943
E12000001,North East,21/06/2020,14919
E12000001,North East,20/06/2020,14915
E12000001,North East,19/06/2020,14899
E12000001,North East,18/06/2020,14883
E12000001,North East,17/06/2020,14860
E12000001,North East,16/06/2020,14841
E12000001,North East,15/06/2020,14822
E12000001,North East,14/06/2020,14790
E12000001,North East,13/06/2020,14758
E12000001,North East,12/06/2020,14727
E12000001,North East,11/06/2020,14687
E12000001,North East,10/06/2020,14664
E12000001,North East,09/06/2020,14626
E12000001,North East,08/06/2020,14588
E12000001,North East,07/06/2020,14554
E12000001,North East,06/06/2020,14537
E12000001,North East,05/06/2020,14509
E12000001,North East,04/06/2020,14466
E12000001,North East,03/06/2020,14406
E12000001,North East,02/06/2020,14355
E12000001,North East,01/06/2020,14296
E12000001,North East,31/05/2020,14227
E12000001,North East,30/05/2020,14181
E12000001,North East,29/05/2020,14134
E12000001,North East,28/05/2020,14063
E12000001,North East,27/05/2020,14012
E12000001,North East,26/05/2020,13896
E12000001,North East,25/05/2020,13796
E12000001,North East,24/05/2020,13737
E12000001,North East,23/05/2020,13661
E12000001,North East,22/05/2020,13586
E12000001,North East,21/05/2020,13491
E12000001,North East,20/05/2020,13361
E12000001,North East,19/05/2020,13230
E12000001,North East,18/05/2020,13106
E12000001,North East,17/05/2020,12959
E12000001,North East,16/05/2020,12861
E12000001,North East,15/05/2020,12734
E12000001,North East,14/05/2020,12596
E12000001,North East,13/05/2020,12458
E12000001,North East,12/05/2020,12315
E12000001,North East,11/05/2020,12096
E12000001,North East,10/05/2020,11869
E12000001,North East,09/05/2020,11719
E12000001,North East,08/05/2020,11569
E12000001,North East,07/05/2020,11411
E12000001,North East,06/05/2020,11211
E12000001,North East,05/05/2020,10968
E12000001,North East,04/05/2020,10717
E12000001,North East,03/05/2020,10484
E12000001,North East,02/05/2020,10321
E12000001,North East,01/05/2020,10138
E12000001,North East,30/04/2020,9865
E12000001,North East,29/04/2020,9482
E12000001,North East,28/04/2020,9122
E12000001,North East,27/04/2020,8762
E12000001,North East,26/04/2020,8475
E12000001,North East,25/04/2020,8316
E12000001,North East,24/04/2020,8101
E12000001,North East,23/04/2020,7770
E12000001,North East,22/04/2020,7442
E12000001,North East,21/04/2020,7084
E12000001,North East,20/04/2020,6796
E12000001,North East,19/04/2020,6482
E12000001,North East,18/04/2020,6206
E12000001,North East,17/04/2020,5832
E12000001,North East,16/04/2020,5544
E12000001,North East,15/04/2020,5249
E12000001,North East,14/04/2020,4963
E12000001,North East,13/04/2020,4706
E12000001,North East,12/04/2020,4473
E12000001,North East,11/04/2020,4271
E12000001,North East,10/04/2020,4006
E12000001,North East,09/04/2020,3761
E12000001,North East,08/04/2020,3445
E12000001,North East,07/04/2020,3156
E12000001,North East,06/04/2020,2806
E12000001,North East,05/04/2020,2430
E12000001,North East,04/04/2020,2209
E12000001,North East,03/04/2020,1956
E12000001,North East,02/04/2020,1697
E12000001,North East,01/04/2020,1478
E12000001,North East,31/03/2020,1171
E12000001,North East,30/03/2020,965
E12000001,North East,29/03/2020,790
E12000001,North East,28/03/2020,683
E12000001,North East,27/03/2020,572
E12000001,North East,26/03/2020,471
E12000001,North East,25/03/2020,374
E12000001,North East,24/03/2020,298
E12000001,North East,23/03/2020,222
E12000001,North East,22/03/2020,163
E12000001,North East,21/03/2020,143
E12000001,North East,20/03/2020,120
E12000001,North East,19/03/2020,94
E12000001,North East,18/03/2020,75
E12000001,North East,17/03/2020,62
E12000001,North East,16/03/2020,46
E12000001,North East,15/03/2020,39
E12000001,North East,14/03/2020,29
E12000001,North East,13/03/2020,23
E12000001,North East,12/03/2020,17
E12000001,North East,11/03/2020,15
E12000001,North East,10/03/2020,14
E12000001,North East,09/03/2020,10
E12000001,North East,08/03/2020,7
E12000001,North East,07/03/2020,7
E12000001,North East,06/03/2020,5
E12000001,North East,05/03/2020,4
E12000001,North East,04/03/2020,2
E12000001,North East,03/03/2020,1
E12000001,North East,02/03/2020,1
E12000002,North West,11/01/2023,2798406
E12000002,North West,10/01/2023,2798271
E12000002,North West,09/01/2023,2797954
E12000002,North West,08/01/2023,2797505
E12000002,North West,07/01/2023,2797214
E12000002,North West,06/01/2023,2796884
E12000002,North West,05/01/2023,2796439
E12000002,North West,04/01/2023,2795876
E12000002,North West,03/01/2023,2795165
E12000002,North West,02/01/2023,2794376
E12000002,North West,01/01/2023,2793804
E12000002,North West,31/12/2022,2793399
E12000002,North West,30/12/2022,2792917
E12000002,North West,29/12/2022,2792229
E12000002,North West,28/12/2022,2791377
E12000002,North West,27/12/2022,2790417
E12000002,North West,26/12/2022,2789753
E12000002,North West,25/12/2022,2789246
E12000002,North West,24/12/2022,2788894
E12000002,North West,23/12/2022,2788516
E12000002,North West,22/12/2022,2787913
E12000002,North West,21/12/2022,2787118
E12000002,North West,20/12/2022,2786351
E12000002,North West,19/12/2022,2785545
E12000002,North West,18/12/2022,2784573
E12000002,North West,17/12/2022,2784043
E12000002,North West,16/12/2022,2783597
E12000002,North West,15/12/2022,2783022
E12000002,North West,14/12/2022,2782455
E12000002,North West,13/12/2022,2781740
E12000002,North West,12/12/2022,2780875
E12000002,North West,11/12/2022,2780120
E12000002,North West,10/12/2022,2779624
E12000002,North West,09/12/2022,2779276
E12000002,North West,08/12/2022,2778799
E12000002,North West,07/12/2022,2778331
E12000002,North West,06/12/2022,2777788
E12000002,North West,05/12/2022,2777220
E12000002,North West,04/12/2022,2776630
E12000002,North West,03/12/2022,2776209
E12000002,North West,02/12/2022,2775925
E12000002,North West,01/12/2022,2775569
E12000002,North West,30/11/2022,2775145
E12000002,North West,29/11/2022,2774683
E12000002,North West,28/11/2022,2774165
E12000002,North West,27/11/2022,2773606
E12000002,North West,26/11/2022,2773214
E12000002,North West,25/11/2022,2772957
E12000002,North West,24/11/2022,2772613
E12000002,North West,23/11/2022,2772225
E12000002,North West,22/11/2022,2771741
E12000002,North West,21/11/2022,2771300
E12000002,North West,20/11/2022,2770849
E12000002,North West,19/11/2022,2770532
E12000002,North West,18/11/2022,2770265
E12000002,North West,17/11/2022,2769957
E12000002,North West,16/11/2022,2769637
E12000002,North West,15/11/2022,2769259
E12000002,North West,14/11/2022,2768847
E12000002,North West,13/11/2022,2768362
E12000002,North West,12/11/2022,2768007
E12000002,North West,11/11/2022,2767687
E12000002,North West,10/11/2022,2767334
E12000002,North West,09/11/2022,2766942
E12000002,North West,08/11/2022,2766534
E12000002,North West,07/11/2022,2766045
E12000002,North West,06/11/2022,2765485
E12000002,North West,05/11/2022,2765129
E12000002,North West,04/11/2022,2764839
E12000002,North West,03/11/2022,2764480
E12000002,North West,02/11/2022,2764067
E12000002,North West,01/11/2022,2763582
E12000002,North West,31/10/2022,2763051
E12000002,North West,30/10/2022,2762449
E12000002,North West,29/10/2022,2761896
E12000002,North West,28/10/2022,2761489
E12000002,North West,27/10/2022,2761011
E12000002,North West,26/10/2022,2760417
E12000002,North West,25/10/2022,2759808
E12000002,North West,24/10/2022,2759151
E12000002,North West,23/10/2022,2758395
E12000002,North West,22/10/2022,2757797
E12000002,North West,21/10/2022,2757290
